text,label
"उन्होंने सोमवार को 0.16666666666666666 सेंटीमीटर बारिश दर्ज की , मंगलवार को 0.4166666666666667 सेंटीमीटर और बुधवार को 0.083333333333333 सेंटीमीटर दर्ज की ।",0
छात्रों ने कुल कितने सेंटीमीटर बारिश दर्ज की ?,0
क्लेरेंस के पास 5 संतरे थे ।,2
उसने जॉइस को 3 दिए ।,5
बाद में क्लेरेंस ने दुकान से 9 टाॅफ़ियाँ खरीदीं ।,4
क्लेरेंस के पास कितने संतरे हैं ?,2
दुकानदार रफ़ी के पास 153 मोमबत्तियाँ थीं ।,2
पारस ने उसे 237 मोमबत्तियाँ और दे दीं ।,5
रफ़ी के पास कुल मिलाकर,0
रफ़ी के पास कुल मिलाकर कितनी मोमबत्तियाँ हो गईं ?,2
इसाबेल के बाल 18 इंच लंबे थे ।,2
यदि उसके बाल 4 इंच बढ़े,0
"यदि उसके बाल 4 इंच बढ़े , तो वे कितने लंबे होंगे ?",2
अगर 1 डिब्बे में 7 बोतल के ढक्कन,3
अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन,3
अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन और डाले,0
"अगर 1 डिब्बे में 7 बोतल के ढक्कन थे और लिंडा ने उसमें 7 बोतल के ढक्कन और डाले , तो डिब्बे में कितने बोतल के ढक्कन हैं ?",3
1 गोदाम में 459 बोरी गेहूँ और 813 बोरी चावल की है ।,2
बताओ,2
बताओ गोदाम में कुल कितनी बोरियाँ हैं ?,2
दराज में 43 पेंसिलें और मेज़ पर 19 पेंसिलें थीं ।,2
दैविक ने मेज़ पर 16 पेंसिलें और रखीं ।,0
अब कुल कितनी पेंसिलें हैं ?,2
मोहन के खेत में 45 बोरी मक्का व 2 बोरी गेहूँ पैदा हुआ ।,2
बताइए,2
"बताइए , मोहन के खेत में कुल कितनी बोरी अनाज पैदा हुआ ?",2
चिड़ियाघर में 1 पिंजरे में 68 साँप थे ।,2
यदि 42 छिप,1
"यदि 42 छिप रहे थे , तो कितने साँप नहीं छिपे ?",1
भारती को पाई बनाने,0
भारती को पाई बनाने के लिए 10 सेबों की आवश्यकता है ।,2
उसके पास 5 सेब थे,2
उसके पास 5 सेब थे लेकिन अनीता ने उनमें से 4 खा लिए ।,1
उसे कितने और सेब चाहिए ?,0
1 पार्टी के लिए कोडी ने 11 केक खरीदे ।,4
पार्टी के बाद उनके पास 2 बचे थे ।,0
पार्टी में कितने खाए गए ?,1
मारिया के फ्रिज में 14 बोतल पानी था ।,2
अगर उसने उनमें से 8 पी,1
अगर उसने उनमें से 8 पी लीं और फिर 45 और खरीदीं,4
"अगर उसने उनमें से 8 पी लीं और फिर 45 और खरीदीं , तो उसके पास कितनी बोतलें होंगी ?",2
"अब तक , 1 बाग़ से कुल 9792 किलो ताजे और फ्रोजन फल बेचे गए हैं ।",5
यदि 3513 किलो फ्रोजन फल बेचे,5
"यदि 3513 किलो फ्रोजन फल बेचे गए हैं , तो अब तक कितने किलो ताजा फल बेचे गए ?",5
1 पालतू जानवरों की दुकान में 64 पक्षी थे,2
1 पालतू जानवरों की दुकान में 64 पक्षी थे जो बात करते,0
1 पालतू जानवरों की दुकान में 64 पक्षी थे जो बात करते थे और 13 जो बात नहीं करते थे ।,0
पालतू,3
पालतू जानवरों की दुकान में कुल कितने पक्षी थे ?,2
गुरप्रीत ने 51 कद्दू उगाए ।,0
अथर्व ने 23 कद्दू उगाए ।,0
उन्होंने कुल कितने कद्दू उगाए ?,0
मालिनी के पास 52 रुपये थे,2
मालिनी के पास 52 रुपये थे और उसने पाई पर 6 रुपये खर्च किए ।,0
उसके दोस्त के पास 43 रुपये हैं ।,2
पाई खरीदने,4
पाई खरीदने के बाद उसके पास कितना पैसा था ?,2
"जुड़वाँ बहने एली और अनुशा ने क्लब हाउस में 10 अंडे , टाउन हॉल गार्डन में 4 अंडे और पार्क में 6 और ढूँढे ।",3
उनके पास कुल कितने अंडे हैं ?,2
जेसन के पास 7 बैंगनी गुब्बारे और 4 लाल गुब्बारे थे ।,2
उसने 3 बैंगनी गुब्बारे खो दिए ।,1
जेसन के पास अब कितने बैंगनी गुब्बारे हैं ?,2
दैविक ने 9 नींबू तोड़े,1
दैविक ने 9 नींबू तोड़े और सारा ने उसे 4 नींबू दिए ।,5
दैविक के पास अब कितने नींबू हैं ?,2
यामिनी को यार्ड में 2 कीड़े मिले,0
यामिनी को यार्ड में 2 कीड़े मिले और उसने उन्हें 1 स्केल से मापा ।,0
1 कीड़ा 0.8 इंच लंबा था ।,2
दूसरा कीड़ा 0.1 इंच लंबा था ।,2
लम्बा कीड़ा कितना ज़्यादा लंबा था ?,2
कम पेड़ों वाले क्षेत्रों में पेड़ लगाकर,0
कम पेड़ों वाले क्षेत्रों में पेड़ लगाकर जयपुर शहर ` अर्थ अवेरनेस डे ` मना रहा है ।,0
"जयपुर शहर के नेता , मेयर रामलाल ने बलूत के 27 पौधे और नीम के 16 पौधे दान किए ।",0
उन्होंने कुल कितने पौधे दान किए ?,0
आर्थर के पास 6 कार्ड हैं ।,2
ऐरन के पास 5 कार्ड थे ।,2
ऐरन को 62 और मिले ।,0
ऐरन के पास कितने कार्ड हैं ?,2
शुरूआत में मालिनी के पास 95 इरेज़र थे ।,2
उनमें से 42 खो गए ।,1
अंत में मालिनी के पास कितने इरेज़र हैं ?,2
मालिनी 1 केक बना रही है ।,0
नुस्खे के अनुसार 7 कप आटा और 3 कप चीनी चाहिए ।,0
उसने पहले से ही 2 कप आटा डाल दिया ।,0
उसे और कितने कप आटा डालने की आवश्यकता है ?,0
उसे और कितने कप आटा डालने की आवश्यकता है ?,2
श्रीमती स्नाइडर ने 86 मिठाइयाँ बनाईं ।,0
उन्होंने 36 लाल मिठाइयाँ बनाईं,0
उन्होंने 36 लाल मिठाइयाँ बनाईं और बाकी गुलाबी बनाईं ।,0
उन्होंने कितनी गुलाबी मिठाइयाँ बनाईं ?,0
अनुशा के पास अपनी फ्लैश ड्राइव में 4 म्यूज़िक की फ़ाइलें और 21 वीडियो की फ़ाइलें थीं ।,2
अगर उसने 23 फ़ाइलें डिलीट कर,0
"अगर उसने 23 फ़ाइलें डिलीट कर दीं , तो उसकी फ्लैश ड्राइव में कितनी फ़ाइलें बचीं ?",0
मॉल में हरीश ने 48 टिकट जीतीं ।,0
बाद में उसने 40 टिकट और जीतीं ।,0
हरीश के पास कुल कितनी टिकट थीं ?,2
179 पक्षी 1 पेड़ पर बैठे थे ।,0
38 और पक्षी पेड़ पर आ गए ।,0
पेड़ पर कितने पक्षी हैं ?,2
"1 गांव में 23456 आदमी , 23148 औरतें और 10177 बच्चे हैं ।",2
गांव की कुल आबादी पता करें ।,0
निर्मल ने पंजाबी विषय में 93 अंक तथा गणित विषय में 98 अंक प्राप्त किए ।,0
निर्मल ने दोनों विषयों में कुल कितने अंक प्राप्त किए ?,0
एलेन के पास 2080 खिलौने थे,2
"एलेन के पास 2080 खिलौने थे , लेकिन 17 खिलौने गुम गए ।",1
उसके पास अब कितने खिलौने हैं ?,2
वर्तमान में पार्क में 4 अखरोट के पेड़ हैं ।,2
कर्मचारी आज 6 अखरोट के पेड़ लगाएँगे ।,0
जब कर्मचारियों का काम खत्म होगा,2
जब कर्मचारियों का काम खत्म होगा तब पार्क में कितने अखरोट के पेड़ होंगे ?,2
एज्रा ने 1 सफ़ेद रेखा,3
एज्रा ने 1 सफ़ेद रेखा खींची,0
एज्रा ने 1 सफ़ेद रेखा खींची जो 7.666666666666667 इंच लंबी थी ।,2
फिर उसने 1 नीली रेखा खींची,0
फिर उसने 1 नीली रेखा खींची जो 3.3333333333333335 इंच लंबी थी ।,2
नीली रेखा की तुलना में सफ़ेद रेखा कितनी लंबी थी ?,3
नीली रेखा की तुलना में सफ़ेद रेखा कितनी लंबी थी ?,2
निकुंज के पास कुछ मछलियाँ थीं ।,2
पंकज ने उसे 18 और मछलियाँ दीं ।,5
उसके पास अब 49 हैं ।,2
पहले उसके पास कितनी मछलियाँ थीं ?,2
समीर और सिद्धांत ने अपनी पुरानी किताबें बेचने का फैसला किया ।,5
समीर और सिद्धांत ने अपनी पुरानी किताबें बेचने का फैसला किया ।,0
उनके पास कुल 90 किताबें थीं ।,2
बिक्री के बाद उनके पास केवल 25 किताबें बचीं ।,0
समीर और सिद्धांत ने कितनी किताबें बेचीं ?,5
सारा ने 45 नाशपाती तोड़े,1
सारा ने 45 नाशपाती तोड़े और सैली ने नाशपाती के पेड़ से 11 नाशपाती तोड़े ।,1
कुल कितने नाशपाती तोड़े गए ?,1
राम 437.60 रु . लेकर सब्जी खरीदने गया ।,0
राम 437.60 रु . लेकर सब्जी खरीदने गया ।,4
राम 437.60 रु . लेकर सब्जी खरीदने गया ।,1
उसने 148.80 रु . के आलू और 246.60 रु . के टमाटर खरीदे ।,4
उसके पास अब कितनी राशि बची ?,0
मनु को स्कूल से पहले छोटी बाजुओं की 39 कमीज और लंबी बाजुओं की 47 कमीजें धोनी था ।,2
यदि स्कूल शुरू होने,2
यदि स्कूल शुरू होने तक उसने उनमें से केवल 20 को ही धोया,0
"यदि स्कूल शुरू होने तक उसने उनमें से केवल 20 को ही धोया , तो उसने कितनी नहीं धोई ?",0
मैगी ने पौधों के बारे में 9 किताबें और मछली के बारे में 1 किताब खरीदी ।,4
उसने 10 विज्ञान पत्रिकाएँ भी खरीदीं ।,4
मैगी ने कुल कितनी चीजें खरीदीं ?,4
केया के पास 56 सेब थे,2
"केया के पास 56 सेब थे , उसने अगले दिन 105 सेब तोड़े ।",1
केया के पास कुल कितने सेब हैं ?,2
अरविंद ने कहानी की 1 किताब के 69 पन्ने पढ़े ।,0
गौरी ने उसी कहानी की किताब के 95 पन्ने पढ़े ।,0
गौरी ने कितने ज़्यादा पन्ने पढ़े ?,0
"1 दूधवाले ने राहुल के घर 2 लीटर , प्रेम के घर 4 लीटर , नेहा के घर 5 लीटर दूध दिया",5
"1 दूधवाले ने राहुल के घर 2 लीटर , प्रेम के घर 4 लीटर , नेहा के घर 5 लीटर दूध दिया तो उसने कुल मिलाकर कितना दूध बाँटा ?",0
"1 दूधवाले ने राहुल के घर 2 लीटर , प्रेम के घर 4 लीटर , नेहा के घर 5 लीटर दूध दिया तो उसने कुल मिलाकर कितना दूध बाँटा ?",5
आपके पास 7 गुब्बारे हैं,2
आपके पास 7 गुब्बारे हैं और आपके मित्र के पास 5 गुब्बारे हैं ।,2
आपके मित्र के मुकाबले आपके पास कितने ज़्यादा गुब्बारे हैं ?,2
स्विमिंग सूट के 1 निर्माता के पास पुरुषों के लिए 14797 स्विमिंग सूट हैं ।,2
"साथ ही , महिलाओं के लिए 4969 स्विमिंग सूट हैं ।",2
निर्माता के पास कुल कितने स्विमिंग सूट हैं ?,2
गुरप्रीत कपड़े खरीदने,4
गुरप्रीत कपड़े खरीदने के लिए मॉल में गई थी ।,1
उसने पतलून,3
"उसने पतलून पर ₹13.99,1 क़मीज़ पर ₹12.14 और 1 जैकेट पर ₹7.43 खर्च किए ।",0
गुरप्रीत ने कपड़ों पर कितने रुपये खर्च किए ?,0
1 गुब्बारे वाले के पास 9 गुब्बारे लाल व 25 गुब्बारे पीले हैं,2
1 गुब्बारे वाले के पास 9 गुब्बारे लाल व 25 गुब्बारे पीले हैं तो बताइए,2
"1 गुब्बारे वाले के पास 9 गुब्बारे लाल व 25 गुब्बारे पीले हैं तो बताइए , उसके पास कुल कितने गुब्बारे हैं ?",2
मालिनी के पास 95 इरेज़र थे ।,2
उसने 42 ख़रीदे ।,4
मालिनी के पास अब कितने इरेज़र हैं ?,2
दीपक 324 रुपये में 1 पेंट और 240 रूपये में 1 कमीज खरीदता,4
"दीपक 324 रुपये में 1 पेंट और 240 रूपये में 1 कमीज खरीदता है , तो बताओ",2
"दीपक 324 रुपये में 1 पेंट और 240 रूपये में 1 कमीज खरीदता है , तो बताओ दीपक दुकानदार को कितना भुगतान करता है ।",0
आज दोपहर यूसुफ़ ने स्कूल से निकलकर,0
आज दोपहर यूसुफ़ ने स्कूल से निकलकर बस से 3.8333333333333335 मील की दूरी तय की,0
आज दोपहर यूसुफ़ ने स्कूल से निकलकर बस से 3.8333333333333335 मील की दूरी तय की और फिर घर जाने,1
आज दोपहर यूसुफ़ ने स्कूल से निकलकर बस से 3.8333333333333335 मील की दूरी तय की और फिर घर जाने के लिए वह 0.16666666666666666 मील चला ।,0
यूसुफ़ ने कुल कितनी दूरी तय की ?,0
बेनी को अपने जन्मदिन पर 67 रुपये मिले ।,0
उसने स्पोर्ट्स गुड्स की दुकान में अपने जन्मदिन के पैसों के अलावा 33 रुपये और खर्च किए ।,0
उसने कुल कितना खर्चा किया ?,0
1 स्विमिंग सूट निर्माता की कुल आपूर्ति 14797 स्विमिंग सूट हैं ।,2
इसमें महिलाओं के लिए 4969 स्विमिंग सूट हैं ।,2
पुरुषों के लिए कितने स्विमिंग सूट हैं ?,2
अर्काडिया में स्थित स्कूलों के छात्र कोट इकट्ठा करने,0
अर्काडिया में स्थित स्कूलों के छात्र कोट इकट्ठा करने की 1 मुहिम में भाग ले रहे हैं ।,0
9437 कोट अब तक एकत्रित किए गए हैं ।,0
6922 कोट उच्च विद्यालयों से और शेष प्राथमिक विद्यालयों से एकत्रित किए गए थे ।,0
प्राथमिक विद्यालयों में कितने कोट एकत्रित किए गए थे ?,0
गुरप्रीत के पास 10 किताबें हैं,2
"गुरप्रीत के पास 10 किताबें हैं , बेनी के पास 24 किताबें हैं",2
"गुरप्रीत के पास 10 किताबें हैं , बेनी के पास 24 किताबें हैं और टिम के पास 33 किताबें हैं ।",2
उनके पास कुल कितनी किताबें हैं ?,2
क्रिकेट मेच मे रमन ने 85 रन बनाए ।,0
शतक ( 100 ) पूरा करने,0
शतक ( 100 ) पूरा करने के लिए रमन को कितने रन और चाहिए ?,0
जागृति की बिल्ली के 8 बच्चे हुए ।,2
उसने अपने दोस्तों को उनमें से 2 दिए ।,5
उसके पास अब कितने बिल्ली के बच्चे हैं ?,2
सारा ने 43 कद्दू उगाए,0
"सारा ने 43 कद्दू उगाए , लेकिन खरगोशों ने 23 कद्दू खा लिए ।",1
सारा के पास कितने कद्दू बचे ?,0
फ्रांस जाने,1
"फ्रांस जाने के बाद , ज्योति की बहन बेला ने अनुरोध किया",0
"फ्रांस जाने के बाद , ज्योति की बहन बेला ने अनुरोध किया कि वे लंदन में बकिंघम पैलेस देखें ।",0
यदि उन्होंने ज़मीन से 451 मील और इंगलिश चैनल के पार समुद्र से 150 मील की यात्रा की,0
"यदि उन्होंने ज़मीन से 451 मील और इंगलिश चैनल के पार समुद्र से 150 मील की यात्रा की , तो उन्होंने कुल कितनी यात्रा की ?",0
सारा ने 45 सेब तोड़े ।,1
उसके भाई ने 9 सेब तोड़े ।,1
सारा ने अपने भाई की तुलना में कितने ज़्यादा सेब तोड़े ?,1
"राजू ने 3.250 कि . ग्राम आम , 5.480 कि . ग्राम सेब खरीदे ।",4
उसने कुल कितने फल खरीदे ?,4
सारा के स्कूल की बास्केटबॉल टीम ने 12 मैच जीते ।,0
उन्हें 4 मैचों के दौरान हार मिली ।,0
उन्होंने कुल कितने मैच खेले ?,0
विकास ने 56 गीतों के बोल सीखे हैं ।,0
उसने छुट्टियों में 18 और गाने सीखे ।,0
विकास को अब कितने गाने आते हैं ?,0
जागृति के पास 9 नीले गुब्बारे हैं,2
"जागृति के पास 9 नीले गुब्बारे हैं , सैली के पास 5 नीले गुब्बारे हैं",2
"जागृति के पास 9 नीले गुब्बारे हैं , सैली के पास 5 नीले गुब्बारे हैं और लैला के पास 2 नीले गुब्बारे हैं ।",2
उनके पास कुल कितने नीले गुब्बारे हैं ?,2
टॉमी के पास 60 गुब्बारे थे ।,2
उसकी माँ ने उसे उसके जन्मदिन पर 34 गुब्बारे दिए ।,5
टॉमी के पास अब कितने गुब्बारे हैं ?,2
टिम की बिल्ली के 6 बच्चे हुए ।,2
उसने लैला को 3 दिए ।,5
फिर सारा ने उसे 9 बिल्ली के बच्चे दिए ।,5
उसके पास अब कितने बिल्ली के बच्चे हैं ?,2
कलश में 6 गुलाब थे ।,2
मालिनी ने अपने फूल के बगीचे से कुछ गुलाब काटे,1
मालिनी ने अपने फूल के बगीचे से कुछ गुलाब काटे और कलश में 16 गुलाब और लगाए ।,0
कलश में अब कितने गुलाब हैं ?,2
खुशबू 125 रुपए की 1 कमीज़ और 65 रुपए की 1 पेंट लेकर आई ।,0
खुशबू 125 रुपए की 1 कमीज़ और 65 रुपए की 1 पेंट लेकर आई ।,0
कुल मिलाकर,0
कुल मिलाकर उसने कितना पैसा खर्च किया ?,0
` सेल्सपर्सन औफ़ द मंथ ` बनने,0
` सेल्सपर्सन औफ़ द मंथ ` बनने के लिए रोज़ा ने पिछले हफ़्ते फ़ोन बुक के 10.2 पृष्ठों पर दर्ज लोगों को फ़ोन किया ।,0
"इस सप्ताह , उसने उसी फ़ोन बुक के अन्य 8.6 पृष्ठों पर दर्ज लोगों को फ़ोन किया ।",0
रोज़ा ने कुल कितने पृष्ठों पर दर्ज लोगों को फ़ोन किया ?,0
1 हलवाई ने 90 समोसे बनाए ।,0
यदि उसने उनमें से 83 बेच,5
"यदि उसने उनमें से 83 बेच दिए , तो हलवाई के पास अभी भी कितने समोसे होंगे ?",2
राधा 500 का नोट लेकर,0
राधा 500 का नोट लेकर किराने का सामान ख़रीदने गई ।,4
राधा 500 का नोट लेकर किराने का सामान ख़रीदने गई ।,1
उसने 100 रुपये की शक्कर और 200 रुपये का आटा ख़रीदा ।,4
अब राधा के पास कितने रुपये शेष रहे ?,0
1 पार्क में 55 बच्चे हैं ।,2
5 और बच्चे वहाँ आ गए ।,0
अब पार्क में बच्चों की कुल संख्या पहचानों ।,0
सेब के पेड़ से बेनी,3
सेब के पेड़ से बेनी ने 2 सेब और दैविक ने 9 सेब तोड़े ।,1
कुल कितने सेब तोड़े गए ?,1
सैली के पास 9 नारंगी गुब्बारे और 4 नीले गुब्बारे थे ।,2
उसके 2 नारंगी गुब्बारे खो गए ।,1
सैली के पास अब कितने नारंगी गुब्बारे हैं ?,2
श्रीमती गुप्ता ने 33 तितलियाँ देखीं ।,0
कुछ तितलियाँ लाल थीं,2
कुछ तितलियाँ लाल थीं और अन्य नारंगी थीं ।,2
यदि 20 नारंगी थीं,2
"यदि 20 नारंगी थीं , तो उनमें से कितनी लाल थीं ?",2
"3 ड्रमों में 18 लीटर , 27 लीटर और 36 लीटर तेल है ।",2
कौन सा बड़े से बड़ा मापक बर्तन,3
कौन सा बड़े से बड़ा मापक बर्तन लेना,0
कौन सा बड़े से बड़ा मापक बर्तन लेना चाहिए जो कि तीनों ड्रमों के तेल को पूरी तरह माप,0
कौन सा बड़े से बड़ा मापक बर्तन लेना चाहिए जो कि तीनों ड्रमों के तेल को पूरी तरह माप सके और तेल शेष न बचे ।,0
4 . 1 किलो रेत से भरे,0
4 . 1 किलो रेत से भरे 1 ट्रक ने 1 निर्माण स्थल तक जाते,1
4 . 1 किलो रेत से भरे 1 ट्रक ने 1 निर्माण स्थल तक जाते हुए रास्ते में 2.4 किलो रेत गिरा दी ।,1
स्थल पहुँचने,0
स्थल पहुँचने पर ट्रक में कितनी रेत बचेगी ?,0
सारा के स्कूल ने इस साल बास्केटबॉल के 12 मैच खेले ।,0
टीम ने अपने अधिकतर मैच जीते ।,0
वे 4 मैच हार गए ।,1
वे कितने मैच जीते ?,0
मार्टा ने 2 कद्दू तोड़े ।,1
कद्दुओं का वज़न कुल 8.7 किलो था ।,2
अगर दूसरे कद्दू का वज़न 4 किलो था,2
अगर दूसरे कद्दू का वज़न 4 किलो था तो पहले कद्दू का वज़न कितना था ?,2
सिल्वरग्रोव पब्लिक लाइब्रेरी ने 2647 किताबों को खरीदने,4
सिल्वरग्रोव पब्लिक लाइब्रेरी ने 2647 किताबों को खरीदने के लिए अनुदान का प्रयोग किया ।,0
अब पुस्तकालय में कुल 8582 किताबें हैं ।,2
अनुदान से पहले पुस्तकालय में कितनी किताबें थीं ?,2
डिब्बाबंद खाद्य बनाने,0
डिब्बाबंद खाद्य बनाने की 1 मुहिम के दौरान खाने की चीज़ों को अलग अलग डब्बों में बाँटा गया ।,5
"मुहिम के अंत में 0.125 सूप के डिब्बे , 0.125 सब्ज़ियों के डिब्बे और 0.5 पास्ता के डिब्बे बने ।",0
मुहिम के अंत में कुल कितने डिब्बे बने ?,0
नूपुर के पास अपने जैक ओ लैंटर्न के लिए कुछ मोमबत्तियाँ थीं ।,2
उसने उनमें से 32 इस्तेमाल कीं ।,0
अब उसके पास 12 बचीं ।,0
नूपुर के पास शुरुआत में कितनी मोमबत्तियाँ थीं ?,2
वीडियो गेम खेलते,0
"वीडियो गेम खेलते हुए , पवन ने 3103 अंक बनाए ।",0
उसके और उसके भाई के पास कुल 5816 अंक हैं ।,2
पवन के भाई के कितने अंक हैं ?,2
सुरेश और मनोज के पिताजी ने सुरेश को 200.75 रुपये और मनोज को 350.50 रुपये दिए ।,5
बताइए,2
बताइए दोनो को कुल कितने रुपये दिए ?,5
टीना 1 स्कूल की सफ़ाई कर्मचारी है ।,2
पिछले हफ़्ते उसने कचरे के 1576 बैग उठाए ।,0
इस सप्ताह उसने कचरे के 344 बैग उठाए ।,0
कुल मिलाकर,0
कुल मिलाकर उसने कितना कचरा उठाया ?,0
"मिस्टर ऑलसेन की गणित की कक्षा में , 0.7 छात्रों को A और 0.2 छात्रों को B मिला ।",0
कुल कितने छात्रों को A या B मिला ?,0
विराज ने शारीरिक शिक्षा की कक्षा में मैदान के 1.125 चक्कर लगाए,0
विराज ने शारीरिक शिक्षा की कक्षा में मैदान के 1.125 चक्कर लगाए और फिर 2.125 चक्कर लगाए ।,0
विराज ने कुल कितने चक्कर लगाए ?,0
आपकी पेंसिल की डिबिया में कुछ रंगीन पेंसिलें हैं ।,2
उनमें से 5 पेंसिलें बड़ी और 5 छोटी हैं ।,2
बताओ,2
"बताओ , कुल कितनी पेंसिलें हैं ?",2
लैला ने 1 बिल्ली के खिलौने पर ₹10.22 खर्च किए,0
लैला ने 1 बिल्ली के खिलौने पर ₹10.22 खर्च किए और 1 पिंजरे उसे ₹11.73 का पड़ा ।,0
पिंजरे की तुलना में बिल्ली के खिलौने की कीमत कितनी कम थी ?,2
राजू के पास 43 रुपये थे ।,2
